C.Ofi;Oficina Venta;C.Prev;Preventa;C¢d.Cliente;Nombre Comercial;C¢d.Interno;C¢d.Cad;Cadena;Agrupaci¢n;Tipo Establecimiento;Fecha Alta;Ult.Comp.Helados;Total Medios;Armarios;Conservadoras;Vitrinas;Otros;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401031373;CAFETERIA JULIO MENFIS;3511;;;Bares y Cafeter¡as;BAR Y CAFETERIA;23/03/2007;09/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401031369;REST. MIRAMAR;6662;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;05/12/2006;09/05/2026;2;1;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401025954;SHELL ANTAS;3537;000000734;SHELL PENINSULA ABANDERAD;Conveniencia;ESTACIONES DE SERVICIO / GASOL;21/02/2013;13/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400954883;APARTHOTEL ADVISE REINA;1387;;;Hoteles y Hostales;HOTELES Y HOSTALES;05/04/2011;12/05/2026;9;0;9;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400925039;CAFE PUB LA COLONIAL;4581;;;Bares y Cafeter¡as;BAR Y CAFETERIA;12/05/2010;08/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400828470;RESTAURANTE EL PEREJIL;9041;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;27/02/2009;13/05/2026;4;1;3;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400821451;KIOSCO LUPE;4096;;;Impulso Tradicional;KIOSCO FIJO (NO PROPIEDAD NEST;19/12/2008;13/05/2026;5;0;5;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400821423;KARTING GARRUCHA;8446;;;Bares y Cafeter¡as;BAR Y CAFETERIA;19/12/2008;28/03/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400821375;BAR EL POSITO;4016;;;Bares y Cafeter¡as;BAR Y CAFETERIA;19/12/2008;09/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;400789750;CHIRINGUITO MACENAS PLAYA;8576;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;04/03/2008;30/04/2026;3;0;3;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016345;RESTAURANTE POSADA REAL;6345;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;12/12/2006;28/08/2025;3;0;2;1;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016344;RESTAURANTE B2;6344;000004185;ACONCAGUA SERVICIOS;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;12/12/2006;08/05/2026;6;0;5;1;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016343;KIOSCO COTA ZERO;4102;;;Casetas NESTLE;CASETA/KIOSCO NESTLE (PROPIEDA;12/12/2006;01/04/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016337;BAR EL GATO;6337;;;Bares y Cafeter¡as;BAR Y CAFETERIA;12/12/2006;08/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016307;RESTAURANTE DON TADEO;6307;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;28/11/2006;28/04/2026;1;1;0;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016306;HOSTAL LA PARRA;6306;;;Hoteles y Hostales;HOTELES Y HOSTALES;28/11/2006;13/05/2026;4;2;2;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016304;BAR 4 VIENTOS;6304;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;28/11/2006;25/03/2026;3;0;3;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401264310;HOTEL DON JUAN;8424;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;25/03/2019;02/05/2026;6;1;5;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401241726;DUMBO-LORCA;70026;B7065;CASH EUROPA;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;30/05/2018;26/08/2025;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401240213;HOTEL BEST MOJACAR***;39500;B6835;BEST HOTELES;Hoteles y Hostales;HOTELES Y HOSTALES;01/05/2018;25/09/2025;11;0;11;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401236803;HOTEL CABOGATA JARDIN;30999;B8004;VALNEST HOTELS SL;Hoteles y Hostales;HOTELES Y HOSTALES;19/04/2018;12/05/2026;7;0;6;1;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401236800;HOTEL CABO GATA BEACH;30998;B8004;VALNEST HOTELS SL;Hoteles y Hostales;HOTELES Y HOSTALES;19/04/2018;12/05/2026;3;0;2;1;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401236585;HOTEL BEST ROQUETAS;30995;B6835;BEST HOTELES;Hoteles y Hostales;HOTELES Y HOSTALES;17/04/2018;12/05/2026;9;0;9;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401236320;HOTEL MOJACAR PLAYA ACUAP;30993;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;16/04/2018;17/09/2025;9;2;7;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401233750;HOTEL PUEBLO INDALO;30963;B6835;BEST HOTELES;Hoteles y Hostales;HOTELES Y HOSTALES;19/03/2018;12/05/2026;14;1;13;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401232746;CUEVAS DE SORBAS;30955;;;Bares y Cafeter¡as;BAR Y CAFETERIA;08/03/2018;23/04/2026;3;1;2;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401232723;HOTEL BEST SABINAL;39231;B6835;BEST HOTELES;Hoteles y Hostales;HOTELES Y HOSTALES;08/03/2018;12/05/2026;11;2;9;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401231343;FRUTAS V;32070;;;Varios;VARIOS/OTROS NO CLASIFICABLES;19/02/2018;25/04/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401231085;HOTEL INDALO****;30899;B6835;BEST HOTELES;Hoteles y Hostales;HOTELES Y HOSTALES;12/02/2018;12/05/2026;9;4;5;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401180398;BAR BLANCO;30040;;;Bares y Cafeter¡as;BAR Y CAFETERIA;20/03/2007;16/04/2026;2;0;2;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401180396;TABERNA EL PUENTE;30038;;;Bares y Cafeter¡as;BAR Y CAFETERIA;15/03/2007;07/05/2026;2;0;2;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401180315;BAR EL PILAR (HELADO);31797;;;Bares y Cafeter¡as;BAR Y CAFETERIA;23/04/2002;07/05/2026;2;0;2;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401180285;BP ESTACION DE SERVICIO;32435;000016996;E.S. BP ALMERIA;Conveniencia;ESTACIONES DE SERVICIO / GASOL;23/06/2004;26/03/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401180251;REST. HUA DU;30598;;;Restaurantes;RESTAURANTES CHINOS;01/01/2004;08/05/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401180224;KARTING ROQUETAS;30160;;;Ocio;PARQUE DE ATRACCIONES/PARQUES ;10/06/1999;11/05/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;866016020;E.S. EL SALTADOR;6020;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;09/03/2004;07/05/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401427364;CAFETERIA HOSPITAL PONIEN;39572;B6330;ARAMARK CAPILAR;Bares y Cafeter¡as;BAR Y CAFETERIA;29/04/2026;12/05/2026;2;0;2;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401426280;CAFE ODREAMS;32915;000019555;O DREAMS;Bares y Cafeter¡as;BAR Y CAFETERIA;01/04/2026;25/04/2026;1;0;0;1;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401423190;ALEGRIA PALACIO MOJACAR**;39567;B8060; ALEGRIA HOTELS;Hoteles y Hostales;HOTELES Y HOSTALES;17/03/2026;07/05/2026;6;1;5;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401423188;ALEGRIA FENIX FAMILY;39566;B8060; ALEGRIA HOTELS;Hoteles y Hostales;HOTELES Y HOSTALES;17/03/2026;09/05/2026;3;1;2;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401423187;ALEGRIA COLONIAL****;39564;B8060; ALEGRIA HOTELS;Hoteles y Hostales;HOTELES Y HOSTALES;17/03/2026;12/05/2026;6;0;6;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401423185;ALEGRIA CABO DE GATA****;39563;B8060; ALEGRIA HOTELS;Hoteles y Hostales;HOTELES Y HOSTALES;17/03/2026;06/05/2026;3;2;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401419178;H49 ALUA GOLF TRINIDAD;39561;B8099;HOTELES HYATT;Hoteles y Hostales;HOTELES Y HOSTALES;09/01/2026;12/05/2026;6;2;4;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401415608;E.S.PRIBAYO 33722;70086;B8006;FRANQUICIADAS STOP&GO;Conveniencia;ESTACIONES DE SERVICIO / GASOL;31/10/2025;06/11/2025;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401406474;8794 EROSKI AGUILAS;70084;B8055;Eroski-Caprabo CST;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;01/05/2025;06/05/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401404369;CARREFOUR DE MOJACAR;9673;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/04/2025;12/05/2026;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401374502;E.S. N§12144 REPSOL;70076;B6345;LOGISTA SA;Conveniencia;ESTACIONES DE SERVICIO / GASOL;08/01/2024;28/08/2025;1;0;1;0;0;
2866;LORCA;93;MARI CARMEN PREVENTA;401367714;E.S.REPSOL;32127;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;01/12/2023;07/05/2026;2;0;2;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401421534;ASADERO CIUDAD JARDIN;9149;;;Conveniencia;COMIDA PREPARADA/ASADORES DE P;23/02/2026;29/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401421526;DON MARKET AGUILAS;7600;;;Varios;VARIOS/OTROS NO CLASIFICABLES;23/02/2026;26/02/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401421220;CARNICERIA HALAL;9547;;;Varios;VARIOS/OTROS NO CLASIFICABLES;16/02/2026;07/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401394772;HOTEL RISCAL;4168;000015244;QUANTUM ASOCIADOS;Hoteles y Hostales;HOTELES Y HOSTALES;01/12/2024;03/10/2025;2;2;0;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401384952;RESTARUANTE EL PASO;8554;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2024;13/08/2025;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401378010;SUPERMERCADO ENNACIRI;8364;;;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;01/03/2024;04/04/2025;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401377017;CARNICERIA AL ANDALUS;8423;;;Varios;VARIOS/OTROS NO CLASIFICABLES;31/01/2024;03/03/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401351611;MESON EL SUR;8600;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/03/2023;18/03/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401351056;CARNICERIA FRUTERIA HALAL;8692;;;Varios;VARIOS/OTROS NO CLASIFICABLES;01/03/2023;13/05/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401332867;BAR EL PALILLON;6612;;;Bares y Cafeter¡as;BAR Y CAFETERIA;02/05/2022;08/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401421033;BAR COLOMBO;10375;;;Bares y Cafeter¡as;BAR Y CAFETERIA;09/02/2026;17/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401421030;FUTERIA JUAN Y LOLI;8302;;;Varios;VARIOS/OTROS NO CLASIFICABLES;09/02/2026;28/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401414449;BAR RTE.EL NUEVO MARIN;9548;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/10/2025;13/05/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401414366;BOGATA PIZZERIA;9044;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/10/2025;;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401410707;EL ENCUENTRO TIPICO;10030;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;16/06/2025;24/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401408784;COPISTERIA SOLA;9546;;;Varios;VARIOS/OTROS NO CLASIFICABLES;01/06/2025;17/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401407595;ALEA 2 BAR;10018;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2025;12/05/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401407498;BAZAR ZAAIM;10017;;;Conveniencia;BAZARES/SUVENIRES/TODO A 1_;01/05/2025;25/07/2025;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401406921;LA DOI PASI;10015;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2025;21/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401406268;CARNICERIA HALAL PTO.LUMB;9544;;;Varios;VARIOS/OTROS NO CLASIFICABLES;01/05/2025;16/09/2025;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401406265;RESTAURANTE LA GASOLINERA;9625;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/05/2025;24/10/2025;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401406082;MAT MARKET;9674;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/05/2025;25/02/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401405233;DONER KEBAB;18958;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/04/2025;13/05/2026;2;0;2;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401403957;ARTESANOS DE PULPI;6063;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/04/2025;09/04/2025;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401403777;GUIRRETE;18097;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/04/2025;12/05/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401401979;SUPERMERCADO EURO ECUADOR;9614;;;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;01/03/2025;17/02/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401401745;BAR PUEBLO VALLUNO;9628;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2025;22/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401400128;RESTAURANTE AVENIDA;6096;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/02/2025;13/05/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;866016010;REST.MEDITERRANEO;7521;8660187;DAWEY;Restaurantes;RESTAURANTES CHINOS;03/03/2004;18/04/2026;4;1;3;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401426033;CARNICERIA RITAJE;6179;;;Varios;VARIOS/OTROS NO CLASIFICABLES;13/04/2026;17/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401425340;CARNICERIA SAID;9038;;;Varios;VARIOS/OTROS NO CLASIFICABLES;10/04/2026;13/05/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401424482;SUPER SANDI;54;;;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;23/03/2026;15/04/2026;1;0;1;0;0;
2866;LORCA;10;EDGAR WIDRIDO GRANDA;401424005;CARNICERIA H.OVERA;8989;;;Varios;VARIOS/OTROS NO CLASIFICABLES;23/03/2026;25/03/2026;1;0;1;0;0;
